ensembl_gene_id	external_gene_name	ensembl_transcript_id	transcript_biotype	transcript_length	transcript_tsl	is_canonical
ENSMUSG00000093827	Gm10410	ENSMUST00000180138	unprocessed_pseudogene	384	tslNA	False
ENSMUSG00000033147	Slc22a15	ENSMUST00000190824	protein_coding	3010	tsl5 (assigned to previous version 1)	False
ENSMUSG00000046985	Tapt1	ENSMUST00000197266	nonsense_mediated_decay	779		False
ENSMUSG00000031099	Smarca1	ENSMUST00000140756	processed_transcript	409	tsl3	False
ENSMUSG00000055301	Adh7	ENSMUST00000196133	processed_transcript	502		False
ENSMUSG00000066571	4931406P16Rik	ENSMUST00000085592	protein_coding	5798	tsl1	True
ENSMUSG00000046985	Tapt1	ENSMUST00000198391	retained_intron	604		False
ENSMUSG00000095549	Ighd5-1	ENSMUST00000178811	IG_D_pseudogene	10	tslNA	False
ENSMUSG00000019179	Mdh2	ENSMUST00000019323	protein_coding	1456	tsl1 (assigned to previous version 6)	False
ENSMUSG00000092184	Gm18489	ENSMUST00000172565	processed_pseudogene	551	tslNA	False
ENSMUSG00000046985	Tapt1	ENSMUST00000199265	retained_intron	736		False
ENSMUSG00000099908	Gm28539	ENSMUST00000190050	nonsense_mediated_decay	2982	tsl5	False
ENSMUSG00000063929	Cyp4a32	ENSMUST00000129918	processed_transcript	736	tsl3	False
ENSMUSG00000085105	Gm12758	ENSMUST00000127010	processed_transcript	4175	tsl1	True
ENSMUSG00000019179	Mdh2	ENSMUST00000197909	retained_intron	1606		False
ENSMUSG00000046985	Tapt1	ENSMUST00000196151	retained_intron	619		False
ENSMUSG00000095291	Gm12613	ENSMUST00000180323	unprocessed_pseudogene	382	tslNA	False
ENSMUSG00000081240	Gm16511	ENSMUST00000120019	unprocessed_pseudogene	564	tslNA	False
ENSMUSG00000001105	Ift20	ENSMUST00000128788	protein_coding	1141	tsl1 (assigned to previous version 2)	False
ENSMUSG00000019179	Mdh2	ENSMUST00000138101	nonsense_mediated_decay	1112	tsl5	False
ENSMUSG00000092301	Gm6887	ENSMUST00000080945	processed_pseudogene	482	tslNA	False
ENSMUSG00000019179	Mdh2	ENSMUST00000130795	retained_intron	725	tsl2	False
ENSMUSG00000001105	Ift20	ENSMUST00000050366	protein_coding	735	tsl5 (assigned to previous version 9)	False
ENSMUSG00000019179	Mdh2	ENSMUST00000200556	protein_coding	648		False
ENSMUSG00000033147	Slc22a15	ENSMUST00000182130	processed_transcript	2616	tsl1 (assigned to previous version 2)	False
ENSMUSG00000044400	Sowahd	ENSMUST00000060057	protein_coding	1574	tslNA	False
ENSMUSG00000019179	Mdh2	ENSMUST00000196285	protein_coding	506		False
ENSMUSG00000033147	Slc22a15	ENSMUST00000183293	retained_intron	700	tsl5 (assigned to previous version 2)	False
ENSMUSG00000033147	Slc22a15	ENSMUST00000183255	nonsense_mediated_decay	2265	tsl1	True
ENSMUSG00000026775	Yme1l1	ENSMUST00000125004	processed_transcript	2769	tsl2 (assigned to previous version 2)	False
ENSMUSG00000019179	Mdh2	ENSMUST00000143747	retained_intron	528	tsl2	False
ENSMUSG00000027452	Acss1	ENSMUST00000028944	protein_coding	3618	tsl1	True
ENSMUSG00000020709	Adap2	ENSMUST00000021050	protein_coding	1785	tsl1 (assigned to previous version 8)	False
ENSMUSG00000033147	Slc22a15	ENSMUST00000183098	retained_intron	4966	tslNA	False
ENSMUSG00000001105	Ift20	ENSMUST00000108275	protein_coding	582	tsl1	True
ENSMUSG00000087139	Gm11683	ENSMUST00000147006	antisense	918	tsl1	True
ENSMUSG00000020709	Adap2	ENSMUST00000134118	nonsense_mediated_decay	601	tsl2	False
ENSMUSG00000033147	Slc22a15	ENSMUST00000182040	processed_transcript	1907	tsl1	True
ENSMUSG00000091212	Krtap11-1	ENSMUST00000171542	protein_coding	1008	tslNA	False
ENSMUSG00000056050	Mia3	ENSMUST00000069922	protein_coding	1904	tsl5 (assigned to previous version 6)	False
ENSMUSG00000048351	Coa7	ENSMUST00000131656	protein_coding	3714	tsl1	True
ENSMUSG00000087352	Gm12999	ENSMUST00000124471	antisense	485	tsl2	False
ENSMUSG00000063929	Cyp4a32	ENSMUST00000084342	protein_coding	1530	tsl5	False
ENSMUSG00000027452	Acss1	ENSMUST00000154328	processed_transcript	547	tsl2 (assigned to previous version 2)	False
ENSMUSG00000087393	1700023C21Rik	ENSMUST00000143247	lincRNA	389	tsl1	True
ENSMUSG00000073943	Olfr625-ps1	ENSMUST00000098195	protein_coding	966	tslNA	False
ENSMUSG00000027452	Acss1	ENSMUST00000147135	processed_transcript	392	tsl2	False
ENSMUSG00000073943	Olfr625-ps1	ENSMUST00000190218	protein_coding	927	tslNA	False
ENSMUSG00000056018	1700008F21Rik	ENSMUST00000140887	nonsense_mediated_decay	1476	tsl1 (assigned to previous version 2)	False
ENSMUSG00000043522	A430060F13Rik	ENSMUST00000124176	unprocessed_pseudogene	378	tslNA	False
ENSMUSG00000090225	Gm11559	ENSMUST00000092694	protein_coding	1096	tslNA	False
ENSMUSG00000033860	Fgg	ENSMUST00000048486	protein_coding	1695	tsl1 (assigned to previous version 7)	False
ENSMUSG00000027452	Acss1	ENSMUST00000141500	processed_transcript	656	tsl5	False
ENSMUSG00000056050	Mia3	ENSMUST00000195233	protein_coding	566		False
ENSMUSG00000001105	Ift20	ENSMUST00000137120	retained_intron	1167	tsl1 (assigned to previous version 2)	False
ENSMUSG00000105172	CH36-12I15.4	ENSMUST00000196193	TEC	1412		False
ENSMUSG00000027452	Acss1	ENSMUST00000141785	retained_intron	658	tsl2	False
ENSMUSG00000033860	Fgg	ENSMUST00000194175	protein_coding	1741		False
ENSMUSG00000056050	Mia3	ENSMUST00000192090	retained_intron	777		False
ENSMUSG00000001105	Ift20	ENSMUST00000152016	retained_intron	909	tsl2	False
ENSMUSG00000056050	Mia3	ENSMUST00000194807	protein_coding	259		False
ENSMUSG00000012519	Mlkl	ENSMUST00000056157	protein_coding	2003	tsl1 (assigned to previous version 8)	False
ENSMUSG00000029177	Cenpa	ENSMUST00000144742	protein_coding	1466	tsl1 (assigned to previous version 1)	False
ENSMUSG00000033850	Olfr1015	ENSMUST00000047870	protein_coding	939	tslNA	False
ENSMUSG00000056050	Mia3	ENSMUST00000194543	protein_coding	829		False
ENSMUSG00000091366	Gm17040	ENSMUST00000170597	transcribed_processed_pseudogene	889	tslNA	False
ENSMUSG00000058812	0610039K10Rik	ENSMUST00000184724	antisense	952	tslNA	False
ENSMUSG00000058812	0610039K10Rik	ENSMUST00000076667	antisense	951	tslNA	False
ENSMUSG00000082488	1700119I11Rik	ENSMUST00000122270	antisense	336	tsl1	True
ENSMUSG00000091366	Gm17040	ENSMUST00000168672	processed_transcript	548	tsl3	False
ENSMUSG00000048351	Coa7	ENSMUST00000134394	processed_transcript	565	tsl1 (assigned to previous version 2)	False
ENSMUSG00000082488	1700119I11Rik	ENSMUST00000189130	antisense	256	tsl5	False
ENSMUSG00000048351	Coa7	ENSMUST00000073764	processed_transcript	767	tsl3 (assigned to previous version 7)	False
ENSMUSG00000041730	Prrxl1	ENSMUST00000187377	protein_coding	1629	tsl1 (assigned to previous version 1)	False
ENSMUSG00000104726	RP23-427K12.1	ENSMUST00000195974	processed_pseudogene	808		False
ENSMUSG00000012519	Mlkl	ENSMUST00000120432	protein_coding	1976	tsl1	True
ENSMUSG00000048351	Coa7	ENSMUST00000141423	processed_transcript	341	tsl5 (assigned to previous version 2)	False
ENSMUSG00000041730	Prrxl1	ENSMUST00000189022	protein_coding	2342	tsl1 (assigned to previous version 1)	False
ENSMUSG00000048351	Coa7	ENSMUST00000147054	processed_transcript	349	tsl3	False
ENSMUSG00000075073	Olfr1256	ENSMUST00000111520	protein_coding	1146	tsl3	False
ENSMUSG00000056050	Mia3	ENSMUST00000109158	protein_coding	2961	tsl5 (assigned to previous version 3)	False
ENSMUSG00000012519	Mlkl	ENSMUST00000135710	processed_transcript	679	tsl3	False
ENSMUSG00000041730	Prrxl1	ENSMUST00000186452	protein_coding	2371	tsl5 (assigned to previous version 1)	False
ENSMUSG00000096088	Gm12614	ENSMUST00000179586	unprocessed_pseudogene	382	tslNA	False
ENSMUSG00000083026	Gm6373	ENSMUST00000121026	processed_pseudogene	360	tslNA	False
ENSMUSG00000005339	Fcer1a	ENSMUST00000049706	protein_coding	998	tsl1 (assigned to previous version 5)	False
ENSMUSG00000075073	Olfr1256	ENSMUST00000099763	protein_coding	921	tslNA	False
ENSMUSG00000090163	Gm16231	ENSMUST00000160432	antisense	319	tsl3	False
ENSMUSG00000012519	Mlkl	ENSMUST00000145862	protein_coding	593	tsl5	False
ENSMUSG00000094233	Gm21276	ENSMUST00000179666	unprocessed_pseudogene	2626	tslNA	False
ENSMUSG00000041730	Prrxl1	ENSMUST00000068938	protein_coding	1610	tsl1	True
ENSMUSG00000005339	Fcer1a	ENSMUST00000193017	protein_coding	826		False
ENSMUSG00000096483	Gm12615	ENSMUST00000177970	unprocessed_pseudogene	382	tslNA	False
ENSMUSG00000090017	Gm16213	ENSMUST00000160076	antisense	639	tsl2	False
ENSMUSG00000075144	Olfr1156	ENSMUST00000099842	protein_coding	972	tslNA	False
ENSMUSG00000094569	Trbd2	ENSMUST00000178862	TR_D_gene	14	tslNA	False
ENSMUSG00000099772	Gm29085	ENSMUST00000187108	processed_pseudogene	225	tslNA	False
ENSMUSG00000090040	Gm16232	ENSMUST00000162856	processed_pseudogene	167	tslNA	False
ENSMUSG00000056018	1700008F21Rik	ENSMUST00000148234	nonsense_mediated_decay	1499	tsl1 (assigned to previous version 2)	False
ENSMUSG00000006728	Cdk4	ENSMUST00000006911	protein_coding	2053	tsl1 (assigned to previous version 6)	False
ENSMUSG00000025838	Pramel6	ENSMUST00000026956	protein_coding	1540	tsl1	True
ENSMUSG00000094920	Gm6605	ENSMUST00000031488	unprocessed_pseudogene	2574	tslNA	False
ENSMUSG00000090095	Rpl29-ps1	ENSMUST00000161849	processed_pseudogene	508	tslNA	False
ENSMUSG00000006728	Cdk4	ENSMUST00000120226	protein_coding	714	tsl5 (assigned to previous version 2)	False
ENSMUSG00000096438	Gm20899	ENSMUST00000180966	processed_pseudogene	1002	tslNA	False
ENSMUSG00000086451	4933431K23Rik	ENSMUST00000139140	processed_transcript	2074	tsl1 (assigned to previous version 2)	False
ENSMUSG00000105894	RP23-394P9.1	ENSMUST00000200608	TEC	985		False
ENSMUSG00000086451	4933431K23Rik	ENSMUST00000153937	processed_transcript	2603	tsl1	True
ENSMUSG00000006728	Cdk4	ENSMUST00000133115	protein_coding	950	tsl5 (assigned to previous version 2)	False
ENSMUSG00000099351	Gm28776	ENSMUST00000191282	unprocessed_pseudogene	615	tslNA	False
ENSMUSG00000086451	4933431K23Rik	ENSMUST00000133139	processed_transcript	1117	tsl1	True
ENSMUSG00000060565	Gm5591	ENSMUST00000079759	protein_coding	3441	tsl1	True
ENSMUSG00000059474	Mbtd1	ENSMUST00000063718	protein_coding	3785	tsl1 (assigned to previous version 5)	False
ENSMUSG00000098141	Gm6944	ENSMUST00000182449	processed_pseudogene	1006	tslNA	False
ENSMUSG00000025169	Ogfod3	ENSMUST00000026169	protein_coding	1308	tsl1	True
ENSMUSG00000021622	Ckmt2	ENSMUST00000022122	protein_coding	1486	tsl1	True
ENSMUSG00000056018	1700008F21Rik	ENSMUST00000026912	protein_coding	1447	tsl5	False
ENSMUSG00000094278	Gm12626	ENSMUST00000117339	processed_pseudogene	1983	tslNA	False
ENSMUSG00000096527	Gm6370	ENSMUST00000198912	protein_coding	1017		False
ENSMUSG00000006728	Cdk4	ENSMUST00000142558	nonsense_mediated_decay	924	tsl5 (assigned to previous version 2)	False
ENSMUSG00000056018	1700008F21Rik	ENSMUST00000108744	processed_transcript	939	tsl1 (assigned to previous version 2)	False
ENSMUSG00000096527	Gm6370	ENSMUST00000110611	protein_coding	1142	tsl5 (assigned to previous version 3)	False
ENSMUSG00000056018	1700008F21Rik	ENSMUST00000148621	processed_transcript	475	tsl5 (assigned to previous version 2)	False
ENSMUSG00000056018	1700008F21Rik	ENSMUST00000189055	processed_transcript	715	tsl1	True
ENSMUSG00000073779	Lrp8os2	ENSMUST00000188737	antisense	3078	tsl1 (assigned to previous version 1)	False
ENSMUSG00000081038	Olfr626-ps1	ENSMUST00000121147	unprocessed_pseudogene	285	tslNA	False
ENSMUSG00000025838	Pramel6	ENSMUST00000138504	processed_transcript	427	tsl5 (assigned to previous version 2)	False
ENSMUSG00000073779	Lrp8os2	ENSMUST00000138289	antisense	891	tsl3	False
ENSMUSG00000073779	Lrp8os2	ENSMUST00000150323	antisense	357	tsl3	False
ENSMUSG00000025838	Pramel6	ENSMUST00000148582	processed_transcript	656	tsl3 (assigned to previous version 2)	False
ENSMUSG00000026775	Yme1l1	ENSMUST00000028117	protein_coding	4707	tsl1	True
ENSMUSG00000073779	Lrp8os2	ENSMUST00000097930	antisense	2991	tsl1	True
ENSMUSG00000025838	Pramel6	ENSMUST00000132216	processed_transcript	644	tsl3 (assigned to previous version 2)	False
ENSMUSG00000026775	Yme1l1	ENSMUST00000149240	processed_transcript	628	tsl2	False
ENSMUSG00000026775	Yme1l1	ENSMUST00000147750	processed_transcript	563	tsl3	False
ENSMUSG00000025838	Pramel6	ENSMUST00000150746	processed_transcript	653	tsl3 (assigned to previous version 2)	False
ENSMUSG00000026775	Yme1l1	ENSMUST00000134342	processed_transcript	869	tsl3	False
ENSMUSG00000015656	Hspa8	ENSMUST00000015800	protein_coding	2394	tsl1 (assigned to previous version 10)	False
ENSMUSG00000026775	Yme1l1	ENSMUST00000148616	processed_transcript	662	tsl5	False
ENSMUSG00000029695	Aass	ENSMUST00000031707	protein_coding	3701	tsl1 (assigned to previous version 8)	False
ENSMUSG00000025838	Pramel6	ENSMUST00000111572	protein_coding	1781	tsl1 (assigned to previous version 2)	False
ENSMUSG00000015656	Hspa8	ENSMUST00000117870	protein_coding	606	tsl5 (assigned to previous version 2)	False
ENSMUSG00000029695	Aass	ENSMUST00000149864	protein_coding	627	tsl3	False
ENSMUSG00000015656	Hspa8	ENSMUST00000149936	retained_intron	3158	tsl1	True
ENSMUSG00000006728	Cdk4	ENSMUST00000140254	retained_intron	2038	tsl1 (assigned to previous version 2)	False
ENSMUSG00000006728	Cdk4	ENSMUST00000135179	retained_intron	574	tsl2 (assigned to previous version 2)	False
ENSMUSG00000038181	Chpf2	ENSMUST00000088295	protein_coding	5371	tsl2 (assigned to previous version 4)	False
ENSMUSG00000015656	Hspa8	ENSMUST00000153847	processed_transcript	727	tsl5	False
ENSMUSG00000029695	Aass	ENSMUST00000138063	processed_transcript	663	tsl2	False
ENSMUSG00000006728	Cdk4	ENSMUST00000125682	protein_coding	1182	tsl2	False
ENSMUSG00000052363	Zdhhc19	ENSMUST00000064192	protein_coding	1323	tsl1	True
ENSMUSG00000029695	Aass	ENSMUST00000152280	processed_transcript	470	tsl5	False
ENSMUSG00000015656	Hspa8	ENSMUST00000140984	retained_intron	1152	tsl5	False
ENSMUSG00000038181	Chpf2	ENSMUST00000198521	processed_transcript	459		False
ENSMUSG00000038181	Chpf2	ENSMUST00000197566	processed_transcript	529		False
ENSMUSG00000015656	Hspa8	ENSMUST00000138895	retained_intron	920	tsl1	True
ENSMUSG00000052363	Zdhhc19	ENSMUST00000160832	processed_transcript	631	tsl3	False
ENSMUSG00000006728	Cdk4	ENSMUST00000123456	retained_intron	752	tsl2	False
ENSMUSG00000038181	Chpf2	ENSMUST00000197318	protein_coding	494		False
ENSMUSG00000015656	Hspa8	ENSMUST00000117557	protein_coding	2019	tsl1 (assigned to previous version 2)	False
ENSMUSG00000039157	Fam102a	ENSMUST00000136816	retained_intron	5935	tsl1 (assigned to previous version 2)	False
ENSMUSG00000006728	Cdk4	ENSMUST00000145670	retained_intron	468	tsl1	True
ENSMUSG00000028359	Orm3	ENSMUST00000006687	protein_coding	773	tsl5	False
ENSMUSG00000039157	Fam102a	ENSMUST00000133512	protein_coding	418	tsl3	False
ENSMUSG00000038181	Chpf2	ENSMUST00000197933	processed_transcript	404		False
ENSMUSG00000030447	Cyfip1	ENSMUST00000032629	protein_coding	4538	tsl1 (assigned to previous version 10)	False
ENSMUSG00000027523	Gnas	ENSMUST00000109096	protein_coding	2465	tsl1 (assigned to previous version 3)	False
ENSMUSG00000015656	Hspa8	ENSMUST00000133964	protein_coding	514	tsl2	False
ENSMUSG00000095716	Gm14351	ENSMUST00000178621	protein_coding	1952	tslNA	False
ENSMUSG00000038181	Chpf2	ENSMUST00000121863	protein_coding	3715	tsl5 (assigned to previous version 2)	False
ENSMUSG00000015656	Hspa8	ENSMUST00000127699	retained_intron	456	tsl1	True
ENSMUSG00000027523	Gnas	ENSMUST00000130940	protein_coding	996	tsl5 (assigned to previous version 2)	False
ENSMUSG00000030447	Cyfip1	ENSMUST00000173783	protein_coding	926	tsl3 (assigned to previous version 2)	False
ENSMUSG00000054428	Atpif1	ENSMUST00000152993	protein_coding	462	tsl2 (assigned to previous version 2)	False
ENSMUSG00000085263	1700125G02Rik	ENSMUST00000154947	antisense	519	tsl1	True
ENSMUSG00000059474	Mbtd1	ENSMUST00000107854	protein_coding	5232	tsl1 (assigned to previous version 3)	False
ENSMUSG00000027523	Gnas	ENSMUST00000130761	protein_coding	702	tsl3 (assigned to previous version 2)	False
ENSMUSG00000030447	Cyfip1	ENSMUST00000085255	protein_coding	4195	tsl1 (assigned to previous version 5)	False
ENSMUSG00000051900	Abca16	ENSMUST00000120490	protein_coding	5088	tsl5 (assigned to previous version 2)	False
ENSMUSG00000059474	Mbtd1	ENSMUST00000107852	protein_coding	1930	tsl5 (assigned to previous version 2)	False
ENSMUSG00000037012	Hk1	ENSMUST00000099691	protein_coding	4278	tsl1 (assigned to previous version 5)	False
ENSMUSG00000054428	Atpif1	ENSMUST00000067496	protein_coding	539	tsl1	True
ENSMUSG00000026011	Ctla4	ENSMUST00000124816	processed_transcript	691	tsl3	False
ENSMUSG00000051900	Abca16	ENSMUST00000144122	nonsense_mediated_decay	3551	tsl2 (assigned to previous version 2)	False
ENSMUSG00000054428	Atpif1	ENSMUST00000145795	retained_intron	1014	tsl1	True
ENSMUSG00000031616	Ednra	ENSMUST00000034029	protein_coding	3625	tsl1	True
ENSMUSG00000051900	Abca16	ENSMUST00000153845	retained_intron	2678	tsl2	False
ENSMUSG00000007653	Gabrb2	ENSMUST00000007797	protein_coding	3989	tsl1 (assigned to previous version 4)	False
ENSMUSG00000023110	Prmt5	ENSMUST00000023873	protein_coding	2691	tsl1 (assigned to previous version 6)	False
ENSMUSG00000051900	Abca16	ENSMUST00000056042	protein_coding	5085	tsl5	False
ENSMUSG00000023110	Prmt5	ENSMUST00000139964	protein_coding	609	tsl3	False
ENSMUSG00000031616	Ednra	ENSMUST00000146561	retained_intron	3147	tsl1	True
ENSMUSG00000086119	Gm2415	ENSMUST00000134688	antisense	401	tsl2	False
ENSMUSG00000086119	Gm2415	ENSMUST00000149952	antisense	435	tsl5	False
ENSMUSG00000007653	Gabrb2	ENSMUST00000140463	processed_transcript	421	tsl5 (assigned to previous version 2)	False
ENSMUSG00000029307	Dmp1	ENSMUST00000066708	protein_coding	2764	tsl1 (assigned to previous version 5)	False
ENSMUSG00000086861	Gm15325	ENSMUST00000149661	lincRNA	697	tsl2	False
ENSMUSG00000017707	Serinc3	ENSMUST00000017851	protein_coding	3683	tsl1	True
ENSMUSG00000086119	Gm2415	ENSMUST00000128982	antisense	1474	tsl1	True
ENSMUSG00000007653	Gabrb2	ENSMUST00000136050	processed_transcript	658	tsl2 (assigned to previous version 2)	False
ENSMUSG00000017707	Serinc3	ENSMUST00000129854	processed_transcript	621	tsl2	False
ENSMUSG00000030447	Cyfip1	ENSMUST00000173497	retained_intron	3849	tsl1 (assigned to previous version 2)	False
ENSMUSG00000007653	Gabrb2	ENSMUST00000143626	processed_transcript	2709	tsl1	True
ENSMUSG00000086119	Gm2415	ENSMUST00000190235	antisense	2004	tslNA	False
ENSMUSG00000007653	Gabrb2	ENSMUST00000192403	protein_coding	1539		False
ENSMUSG00000043999	Gpr75	ENSMUST00000109430	protein_coding	2926	tsl1	True
ENSMUSG00000039157	Fam102a	ENSMUST00000048375	protein_coding	4223	tsl1	True
ENSMUSG00000030447	Cyfip1	ENSMUST00000163845	protein_coding	4178	tsl1	True
ENSMUSG00000028240	Cyp7a1	ENSMUST00000029905	protein_coding	4172	tsl1	True
ENSMUSG00000027523	Gnas	ENSMUST00000087877	protein_coding	3947	tsl1 (assigned to previous version 5)	False
ENSMUSG00000059474	Mbtd1	ENSMUST00000155518	processed_transcript	4851	tsl1 (assigned to previous version 2)	False
ENSMUSG00000102223	Gm37300	ENSMUST00000193327	processed_pseudogene	280		False
ENSMUSG00000039157	Fam102a	ENSMUST00000133366	protein_coding	370	tsl5	False
ENSMUSG00000059474	Mbtd1	ENSMUST00000150237	processed_transcript	1693	tsl5 (assigned to previous version 2)	False
ENSMUSG00000028240	Cyp7a1	ENSMUST00000147346	processed_transcript	228	tsl5	False
ENSMUSG00000030447	Cyfip1	ENSMUST00000174660	retained_intron	719	tsl2 (assigned to previous version 2)	False
ENSMUSG00000106428	RP23-175B24.3	ENSMUST00000196132	IG_V_pseudogene	234		False
ENSMUSG00000039157	Fam102a	ENSMUST00000147723	processed_transcript	377	tsl5	False
ENSMUSG00000086057	Gm15324	ENSMUST00000139397	lincRNA	355	tsl2	False
ENSMUSG00000059474	Mbtd1	ENSMUST00000155841	processed_transcript	3675	tsl1	True
ENSMUSG00000030447	Cyfip1	ENSMUST00000173267	retained_intron	5111	tsl1 (assigned to previous version 2)	False
ENSMUSG00000104361	Gm38080	ENSMUST00000194035	processed_pseudogene	268		False
ENSMUSG00000094005	Gm12625	ENSMUST00000179122	unprocessed_pseudogene	382	tslNA	False
ENSMUSG00000030447	Cyfip1	ENSMUST00000173384	retained_intron	629	tsl3	False
ENSMUSG00000102595	Gm30097	ENSMUST00000193581	lincRNA	447		False
ENSMUSG00000030447	Cyfip1	ENSMUST00000174793	retained_intron	466	tsl2	False
ENSMUSG00000082794	Gm6806	ENSMUST00000120092	processed_pseudogene	1006	tslNA	False
ENSMUSG00000025332	Kdm5c	ENSMUST00000112584	protein_coding	5900	tsl5 (assigned to previous version 2)	False
ENSMUSG00000059474	Mbtd1	ENSMUST00000127539	processed_transcript	598	tsl3 (assigned to previous version 2)	False
