ensembl_gene_id	external_gene_name	ensembl_transcript_id	transcript_biotype	transcript_length	transcript_tsl	is_canonical
ENSMUSG00000085398	4931406G06Rik	ENSMUST00000147848	antisense	1252	tsl1	True
ENSMUSG00000020832	Eral1	ENSMUST00000021183	protein_coding	2014	tsl1	True
ENSMUSG00000027797	Dclk1	ENSMUST00000167204	protein_coding	6025	tsl1	True
ENSMUSG00000117489	Gm50016	ENSMUST00000234919	lincRNA	464		False
ENSMUSG00000086184	Gm12764	ENSMUST00000145961	antisense	617	tsl2	False
ENSMUSG00000027673	Ndufb5	ENSMUST00000121778	protein_coding	574	tsl3	False
ENSMUSG00000079092	Prl2c2	ENSMUST00000110594	protein_coding	842	tsl1	True
ENSMUSG00000027797	Dclk1	ENSMUST00000200348	protein_coding	413	tslNA	False
ENSMUSG00000106370	Gm43382	ENSMUST00000198954	processed_pseudogene	838	tslNA	False
ENSMUSG00000032807	Alox12b	ENSMUST00000036424	protein_coding	2431	tsl1	True
ENSMUSG00000038807	Rap1gap2	ENSMUST00000102521	protein_coding	6565	tsl5	False
ENSMUSG00000027673	Ndufb5	ENSMUST00000195565	retained_intron	3127	tslNA	False
ENSMUSG00000027797	Dclk1	ENSMUST00000198154	retained_intron	775	tsl2	False
ENSMUSG00000079092	Prl2c2	ENSMUST00000223124	retained_intron	577	tsl2	False
ENSMUSG00000028483	Snapc3	ENSMUST00000160742	processed_transcript	395	tsl3	False
ENSMUSG00000104385	Gm7449	ENSMUST00000194393	processed_pseudogene	663	tslNA	False
ENSMUSG00000039542	Ncam1	ENSMUST00000193547	protein_coding	6050	tsl1	True
ENSMUSG00000030584	Dpf1	ENSMUST00000138993	retained_intron	1638	tsl1	True
ENSMUSG00000110443	Gm39197	ENSMUST00000212069	processed_pseudogene	457	tslNA	False
ENSMUSG00000079092	Prl2c2	ENSMUST00000221612	protein_coding	596	tsl1	True
ENSMUSG00000031635	Anxa10	ENSMUST00000034052	protein_coding	1763	tsl1	True
ENSMUSG00000027797	Dclk1	ENSMUST00000197870	processed_transcript	557	tsl3	False
ENSMUSG00000030584	Dpf1	ENSMUST00000065181	protein_coding	1574	tsl5	False
ENSMUSG00000027673	Ndufb5	ENSMUST00000029217	nonsense_mediated_decay	799	tsl3	False
ENSMUSG00000079092	Prl2c2	ENSMUST00000220558	protein_coding	467	tsl5	False
ENSMUSG00000039542	Ncam1	ENSMUST00000194252	protein_coding	6564	tsl5	False
ENSMUSG00000027797	Dclk1	ENSMUST00000198757	retained_intron	1402	tsl5	False
ENSMUSG00000027673	Ndufb5	ENSMUST00000156174	nonsense_mediated_decay	353	tsl5	False
ENSMUSG00000079092	Prl2c2	ENSMUST00000221627	protein_coding	191	tsl3	False
ENSMUSG00000038807	Rap1gap2	ENSMUST00000123440	processed_transcript	5120	tsl1	True
ENSMUSG00000039542	Ncam1	ENSMUST00000166811	protein_coding	3088	tsl1	True
ENSMUSG00000070713	Gm10282	ENSMUST00000075602	protein_coding	1151	tslNA	False
ENSMUSG00000109762	Gm34779	ENSMUST00000210036	processed_pseudogene	263	tslNA	False
ENSMUSG00000029119	Man2b2	ENSMUST00000031002	protein_coding	3330	tsl1	True
ENSMUSG00000030584	Dpf1	ENSMUST00000154222	processed_transcript	3135	tsl5	False
ENSMUSG00000027673	Ndufb5	ENSMUST00000154257	protein_coding	910	tsl2	False
ENSMUSG00000038807	Rap1gap2	ENSMUST00000238457	protein_coding	6389		False
ENSMUSG00000106990	Gm42547	ENSMUST00000201159	TEC	3798	tslNA	False
ENSMUSG00000102135	Gm37108	ENSMUST00000194605	processed_pseudogene	626	tslNA	False
ENSMUSG00000030584	Dpf1	ENSMUST00000137848	protein_coding	428	tsl3	False
ENSMUSG00000039542	Ncam1	ENSMUST00000114476	protein_coding	2567	tsl1	True
ENSMUSG00000020832	Eral1	ENSMUST00000139731	retained_intron	2131	tsl1	True
ENSMUSG00000027673	Ndufb5	ENSMUST00000139593	protein_coding	583	tsl3	False
ENSMUSG00000030584	Dpf1	ENSMUST00000126169	processed_transcript	366	tsl3	False
ENSMUSG00000020832	Eral1	ENSMUST00000135154	retained_intron	596	tsl3	False
ENSMUSG00000038807	Rap1gap2	ENSMUST00000047488	nonsense_mediated_decay	6382	tsl1	True
ENSMUSG00000027673	Ndufb5	ENSMUST00000122290	protein_coding	625	tsl2	False
ENSMUSG00000101164	Gm29218	ENSMUST00000191419	processed_transcript	1136	tsl1	True
ENSMUSG00000027797	Dclk1	ENSMUST00000199585	protein_coding	5196	tsl1	True
ENSMUSG00000033016	Nfatc1	ENSMUST00000236310	protein_coding	4315		False
ENSMUSG00000030584	Dpf1	ENSMUST00000142958	protein_coding	438	tsl3	False
ENSMUSG00000039542	Ncam1	ENSMUST00000194844	protein_coding	146	tsl5	False
ENSMUSG00000031635	Anxa10	ENSMUST00000034054	protein_coding	1222	tsl1	True
ENSMUSG00000058799	Nap1l1	ENSMUST00000065917	protein_coding	1486	tsl1	True
ENSMUSG00000114569	Gm35215	ENSMUST00000223733	lincRNA	1660		False
ENSMUSG00000039542	Ncam1	ENSMUST00000192584	protein_coding	2525	tsl1	True
ENSMUSG00000030584	Dpf1	ENSMUST00000128145	retained_intron	538	tsl2	False
ENSMUSG00000004207	Psap	ENSMUST00000105465	protein_coding	2646	tsl1	True
ENSMUSG00000038807	Rap1gap2	ENSMUST00000208896	protein_coding	764	tsl3	False
ENSMUSG00000030584	Dpf1	ENSMUST00000207677	retained_intron	3181	tslNA	False
ENSMUSG00000114873	Gm47052	ENSMUST00000224868	processed_pseudogene	365		False
ENSMUSG00000027797	Dclk1	ENSMUST00000198412	protein_coding	4282	tsl5	False
ENSMUSG00000038807	Rap1gap2	ENSMUST00000145524	protein_coding	450	tsl5	False
ENSMUSG00000029119	Man2b2	ENSMUST00000147893	protein_coding	445	tsl5	False
ENSMUSG00000039542	Ncam1	ENSMUST00000217121	processed_transcript	914	tsl1	True
ENSMUSG00000109351	Gm44632	ENSMUST00000207245	antisense	474	tsl2	False
ENSMUSG00000031635	Anxa10	ENSMUST00000210799	retained_intron	1225	tsl1	True
ENSMUSG00000029119	Man2b2	ENSMUST00000124711	protein_coding	1725	tsl1	True
ENSMUSG00000038827	Abitram	ENSMUST00000045368	protein_coding	4275	tsl1	True
ENSMUSG00000094080	Olfr8	ENSMUST00000214952	protein_coding	3407	tsl5	False
ENSMUSG00000028483	Snapc3	ENSMUST00000159518	processed_transcript	911	tsl3	False
ENSMUSG00000058799	Nap1l1	ENSMUST00000219961	protein_coding	1512	tsl1	True
ENSMUSG00000055148	Klf2	ENSMUST00000067912	protein_coding	1847	tsl1	True
ENSMUSG00000094080	Olfr8	ENSMUST00000216819	processed_transcript	2762	tsl5	False
ENSMUSG00000083986	Gm12213	ENSMUST00000119924	processed_pseudogene	353	tslNA	False
ENSMUSG00000031824	6430548M08Rik	ENSMUST00000034281	protein_coding	5564	tsl1	True
ENSMUSG00000101164	Gm29218	ENSMUST00000191168	processed_transcript	543	tsl3	False
ENSMUSG00000058799	Nap1l1	ENSMUST00000217908	protein_coding	1350	tsl1	True
ENSMUSG00000094080	Olfr8	ENSMUST00000203851	protein_coding	1009	tsl3	False
ENSMUSG00000101164	Gm29218	ENSMUST00000186953	processed_transcript	202	tsl3	False
ENSMUSG00000103282	Gm37275	ENSMUST00000191703	processed_pseudogene	30	tslNA	False
ENSMUSG00000101164	Gm29218	ENSMUST00000190846	transcribed_unprocessed_pseudogene	615	tslNA	False
ENSMUSG00000034402	Kcnh5	ENSMUST00000042299	protein_coding	4058	tsl1	True
ENSMUSG00000094080	Olfr8	ENSMUST00000081571	protein_coding	933	tslNA	False
ENSMUSG00000058799	Nap1l1	ENSMUST00000219143	protein_coding	1365	tsl1	True
ENSMUSG00000050052	Tdrp	ENSMUST00000062613	protein_coding	2463	tsl1	True
ENSMUSG00000079564	Gm11149	ENSMUST00000216483	antisense	1275	tsl1	True
ENSMUSG00000078500	Zfp986	ENSMUST00000123460	protein_coding	1427	tsl2	False
ENSMUSG00000105675	Gm43383	ENSMUST00000195981	processed_pseudogene	469	tslNA	False
ENSMUSG00000078500	Zfp986	ENSMUST00000166629	protein_coding	63	tslNA	False
ENSMUSG00000079564	Gm11149	ENSMUST00000215465	antisense	805	tsl1	True
ENSMUSG00000102534	Gm37225	ENSMUST00000193423	processed_pseudogene	325	tslNA	False
ENSMUSG00000105573	Gm43384	ENSMUST00000200569	processed_pseudogene	637	tslNA	False
ENSMUSG00000032127	Vps11	ENSMUST00000034644	protein_coding	3536	tsl1	True
ENSMUSG00000102213	Gm37489	ENSMUST00000191883	processed_pseudogene	159	tslNA	False
ENSMUSG00000086443	4933421A08Rik	ENSMUST00000135313	processed_transcript	1638	tsl1	True
ENSMUSG00000101164	Gm29218	ENSMUST00000190454	processed_transcript	229	tsl5	False
ENSMUSG00000050052	Tdrp	ENSMUST00000194703	processed_transcript	455	tsl3	False
ENSMUSG00000101164	Gm29218	ENSMUST00000185344	processed_transcript	542	tsl5	False
ENSMUSG00000101164	Gm29218	ENSMUST00000189610	processed_transcript	324	tsl5	False
ENSMUSG00000031824	6430548M08Rik	ENSMUST00000108951	protein_coding	5531	tsl1	True
ENSMUSG00000048236	Ovch2	ENSMUST00000106755	protein_coding	1953	tsl1	True
ENSMUSG00000079564	Gm11149	ENSMUST00000068730	antisense	1250	tsl1	True
ENSMUSG00000107102	Gm42726	ENSMUST00000202274	antisense	1286	tsl5	False
ENSMUSG00000050052	Tdrp	ENSMUST00000193921	processed_transcript	722	tsl3	False
ENSMUSG00000101164	Gm29218	ENSMUST00000191342	processed_transcript	138	tsl5	False
ENSMUSG00000079564	Gm11149	ENSMUST00000215070	antisense	1169	tsl1	True
ENSMUSG00000037351	Actr1b	ENSMUST00000043951	protein_coding	3248	tsl1	True
ENSMUSG00000089992	G6pd2	ENSMUST00000053876	protein_coding	2348	tslNA	False
ENSMUSG00000058799	Nap1l1	ENSMUST00000218828	protein_coding	3934	tsl1	True
ENSMUSG00000031824	6430548M08Rik	ENSMUST00000132229	protein_coding	433	tsl3	False
ENSMUSG00000050052	Tdrp	ENSMUST00000210414	protein_coding	323	tsl3	False
ENSMUSG00000103629	Gm5694	ENSMUST00000195648	processed_pseudogene	641	tslNA	False
ENSMUSG00000106530	Gm42430	ENSMUST00000197209	processed_pseudogene	616	tslNA	False
ENSMUSG00000037351	Actr1b	ENSMUST00000159675	retained_intron	327	tsl1	True
ENSMUSG00000031824	6430548M08Rik	ENSMUST00000153725	protein_coding	905	tsl5	False
ENSMUSG00000109402	Gm45040	ENSMUST00000207742	antisense	578	tsl3	False
ENSMUSG00000105285	Gm43238	ENSMUST00000196463	TEC	359	tslNA	False
ENSMUSG00000050052	Tdrp	ENSMUST00000145695	protein_coding	373	tsl5	False
ENSMUSG00000058799	Nap1l1	ENSMUST00000218982	retained_intron	486	tsl2	False
ENSMUSG00000109402	Gm45040	ENSMUST00000208448	antisense	602	tsl3	False
ENSMUSG00000050052	Tdrp	ENSMUST00000119182	retained_intron	2128	tslNA	False
ENSMUSG00000038827	Abitram	ENSMUST00000131520	nonsense_mediated_decay	4360	tsl1	True
ENSMUSG00000080872	Gm11506	ENSMUST00000122414	processed_pseudogene	470	tslNA	False
ENSMUSG00000037351	Actr1b	ENSMUST00000162684	retained_intron	780	tsl3	False
ENSMUSG00000105341	Gm43817	ENSMUST00000196459	TEC	2262	tslNA	False
ENSMUSG00000058799	Nap1l1	ENSMUST00000219718	retained_intron	739	tsl2	False
ENSMUSG00000038827	Abitram	ENSMUST00000152638	retained_intron	1775	tsl1	True
ENSMUSG00000115151	Gm19276	ENSMUST00000227059	lincRNA	3390		False
ENSMUSG00000032127	Vps11	ENSMUST00000214510	nonsense_mediated_decay	3812	tsl1	True
ENSMUSG00000029866	Kel	ENSMUST00000031899	protein_coding	2530	tsl1	True
ENSMUSG00000031824	6430548M08Rik	ENSMUST00000108950	protein_coding	3125	tsl1	True
ENSMUSG00000038827	Abitram	ENSMUST00000147763	nonsense_mediated_decay	522	tsl3	False
ENSMUSG00000115151	Gm19276	ENSMUST00000228418	lincRNA	3435		False
ENSMUSG00000043340	6530409C15Rik	ENSMUST00000143099	antisense	631	tsl5	False
ENSMUSG00000071722	Spin4	ENSMUST00000096367	protein_coding	4173	tslNA	False
ENSMUSG00000117733	AC163347.1	ENSMUST00000236306	lincRNA	614		False
ENSMUSG00000029866	Kel	ENSMUST00000194597	protein_coding	322	tsl3	False
ENSMUSG00000104521	Gm34073	ENSMUST00000195736	TEC	212	tslNA	False
ENSMUSG00000043340	6530409C15Rik	ENSMUST00000143551	antisense	1573	tsl1	True
ENSMUSG00000109725	Gm45265	ENSMUST00000210852	TEC	2497	tslNA	False
ENSMUSG00000104455	Gm37828	ENSMUST00000192496	TEC	432	tslNA	False
ENSMUSG00000031824	6430548M08Rik	ENSMUST00000144682	processed_transcript	590	tsl5	False
ENSMUSG00000114902	Gm4118	ENSMUST00000225750	processed_pseudogene	864		False
ENSMUSG00000110047	A230085B16Rik	ENSMUST00000209781	TEC	1856	tslNA	False
ENSMUSG00000029866	Kel	ENSMUST00000141502	processed_transcript	422	tsl2	False
ENSMUSG00000108351	Gm36736	ENSMUST00000206060	antisense	646	tsl3	False
ENSMUSG00000029866	Kel	ENSMUST00000192118	protein_coding	858	tsl5	False
ENSMUSG00000109942	Gm45262	ENSMUST00000209917	TEC	1463	tslNA	False
ENSMUSG00000037351	Actr1b	ENSMUST00000159448	protein_coding	643	tsl2	False
ENSMUSG00000031824	6430548M08Rik	ENSMUST00000212268	processed_transcript	459	tsl3	False
ENSMUSG00000107320	Gm42549	ENSMUST00000202392	TEC	7004	tslNA	False
ENSMUSG00000109927	Gm45264	ENSMUST00000210090	TEC	3995	tslNA	False
ENSMUSG00000083107	Gm5303	ENSMUST00000117943	processed_pseudogene	1252	tslNA	False
ENSMUSG00000029866	Kel	ENSMUST00000153760	retained_intron	384	tsl3	False
ENSMUSG00000110342	Gm45263	ENSMUST00000210377	TEC	1375	tslNA	False
ENSMUSG00000037351	Actr1b	ENSMUST00000160084	protein_coding	728	tsl5	False
ENSMUSG00000046321	Hs3st2	ENSMUST00000206880	protein_coding	1149	tsl1	True
ENSMUSG00000033016	Nfatc1	ENSMUST00000167977	protein_coding	4604	tsl1	True
ENSMUSG00000037351	Actr1b	ENSMUST00000160043	retained_intron	417	tsl1	True
ENSMUSG00000031824	6430548M08Rik	ENSMUST00000108948	protein_coding	1762	tsl1	True
ENSMUSG00000114185	Gm47662	ENSMUST00000221299	lincRNA	3561	tsl1	True
ENSMUSG00000017418	Arl5b	ENSMUST00000017562	protein_coding	6933	tsl1	True
ENSMUSG00000027797	Dclk1	ENSMUST00000199169	protein_coding	1499	tsl2	False
ENSMUSG00000032127	Vps11	ENSMUST00000216089	retained_intron	2977	tsl1	True
ENSMUSG00000037351	Actr1b	ENSMUST00000162662	processed_transcript	356	tsl3	False
ENSMUSG00000097960	A330074K22Rik	ENSMUST00000183235	lincRNA	2489	tsl1	True
ENSMUSG00000103555	Gm37337	ENSMUST00000192601	TEC	993	tslNA	False
ENSMUSG00000098119	Gm26959	ENSMUST00000182376	processed_pseudogene	978	tslNA	False
ENSMUSG00000032127	Vps11	ENSMUST00000213249	nonsense_mediated_decay	640	tsl2	False
ENSMUSG00000112897	Gm47831	ENSMUST00000218354	TEC	777	tslNA	False
ENSMUSG00000046321	Hs3st2	ENSMUST00000084628	protein_coding	2278	tsl1	True
ENSMUSG00000033016	Nfatc1	ENSMUST00000170905	protein_coding	4591	tsl1 (assigned to previous version 7)	False
ENSMUSG00000045479	Olfr459	ENSMUST00000214752	protein_coding	3715	tsl5	False
ENSMUSG00000032127	Vps11	ENSMUST00000213740	nonsense_mediated_decay	1446	tsl1	True
ENSMUSG00000102416	4933424G06Rik	ENSMUST00000192873	protein_coding	611	tsl5	False
ENSMUSG00000112707	D830005E20Rik	ENSMUST00000217716	antisense	1844	tsl1	True
ENSMUSG00000112707	D830005E20Rik	ENSMUST00000219691	antisense	971	tsl5	False
ENSMUSG00000020334	Slc22a4	ENSMUST00000020586	protein_coding	2263	tsl1	True
ENSMUSG00000027797	Dclk1	ENSMUST00000199702	protein_coding	2922	tsl1	True
ENSMUSG00000032850	Rnft2	ENSMUST00000117177	protein_coding	4381	tsl1	True
ENSMUSG00000017418	Arl5b	ENSMUST00000069870	protein_coding	6981	tsl1 (assigned to previous version 9)	False
ENSMUSG00000045479	Olfr459	ENSMUST00000214976	protein_coding	3770	tsl2	False
ENSMUSG00000111958	Gm47844	ENSMUST00000219520	processed_pseudogene	1372	tslNA	False
ENSMUSG00000032127	Vps11	ENSMUST00000214460	protein_coding	745	tsl3	False
ENSMUSG00000112692	Gm19073	ENSMUST00000219978	processed_pseudogene	555	tslNA	False
ENSMUSG00000045479	Olfr459	ENSMUST00000050412	protein_coding	1109	tslNA	False
ENSMUSG00000020334	Slc22a4	ENSMUST00000146351	processed_transcript	678	tsl5	False
ENSMUSG00000112182	Gm47845	ENSMUST00000220148	processed_pseudogene	364	tslNA	False
ENSMUSG00000112855	Gm47842	ENSMUST00000220106	processed_pseudogene	3764	tslNA	False
ENSMUSG00000108811	4933432K03Rik	ENSMUST00000205739	antisense	1247	tsl1	True
ENSMUSG00000033016	Nfatc1	ENSMUST00000078049	protein_coding	4594	tsl1 (assigned to previous version 10)	False
ENSMUSG00000108811	4933432K03Rik	ENSMUST00000206276	antisense	2311	tsl1	True
ENSMUSG00000102416	4933424G06Rik	ENSMUST00000208994	protein_coding	1120	tsl1	True
ENSMUSG00000108811	4933432K03Rik	ENSMUST00000206244	antisense	765	tsl3	False
ENSMUSG00000102416	4933424G06Rik	ENSMUST00000195374	retained_intron	393	tslNA	False
ENSMUSG00000071068	Treml2	ENSMUST00000233496	processed_transcript	984		False
ENSMUSG00000020334	Slc22a4	ENSMUST00000154369	processed_transcript	566	tsl2	False
ENSMUSG00000033016	Nfatc1	ENSMUST00000237776	processed_transcript	672		False
ENSMUSG00000108409	1700025J12Rik	ENSMUST00000205586	lincRNA	630	tsl1	True
ENSMUSG00000017418	Arl5b	ENSMUST00000128682	nonsense_mediated_decay	1035	tsl5 (assigned to previous version 7)	False
ENSMUSG00000102416	4933424G06Rik	ENSMUST00000193459	processed_transcript	438	tsl3	False
ENSMUSG00000027797	Dclk1	ENSMUST00000198437	protein_coding	4315	tsl1	True
ENSMUSG00000038298	Pdzk1	ENSMUST00000058865	protein_coding	2406	tsl1	True
ENSMUSG00000098200	Gm7763	ENSMUST00000182220	processed_pseudogene	1006	tslNA	False
ENSMUSG00000017418	Arl5b	ENSMUST00000193836	protein_coding	481	tsl2 (assigned to previous version 1)	False
ENSMUSG00000104237	Gm33533	ENSMUST00000193853	lincRNA	1633	tsl1	True
ENSMUSG00000042817	Flt3	ENSMUST00000049324	protein_coding	3657	tsl1	True
ENSMUSG00000110534	Gm45708	ENSMUST00000212785	lincRNA	2752	tsl5	False
ENSMUSG00000103869	Gm37420	ENSMUST00000195332	TEC	2912	tslNA	False
ENSMUSG00000027797	Dclk1	ENSMUST00000200352	protein_coding	1662	tsl2	False
ENSMUSG00000017418	Arl5b	ENSMUST00000129509	nonsense_mediated_decay	778	tsl3	False
ENSMUSG00000058933	Gm5185	ENSMUST00000080271	processed_pseudogene	619	tslNA	False
ENSMUSG00000113393	Gm48415	ENSMUST00000221219	processed_pseudogene	1723	tslNA	False
ENSMUSG00000017418	Arl5b	ENSMUST00000192653	retained_intron	3210	tslNA	False
ENSMUSG00000040424	Hipk4	ENSMUST00000108353	protein_coding	2409	tsl1	True
ENSMUSG00000098183	Gm27010	ENSMUST00000182727	lincRNA	863	tsl3	False
ENSMUSG00000110534	Gm45708	ENSMUST00000212213	lincRNA	1456	tsl1	True
ENSMUSG00000114123	Gm48416	ENSMUST00000222999	processed_pseudogene	2121	tslNA	False
ENSMUSG00000027797	Dclk1	ENSMUST00000198821	processed_transcript	906	tsl2	False
ENSMUSG00000017418	Arl5b	ENSMUST00000193883	protein_coding	706	tsl3	False
ENSMUSG00000038298	Pdzk1	ENSMUST00000107070	protein_coding	2711	tsl1	True
ENSMUSG00000046168	Kcnrg	ENSMUST00000225582	protein_coding	1821		False
ENSMUSG00000112972	Gm48417	ENSMUST00000220626	processed_pseudogene	3845	tslNA	False
ENSMUSG00000033016	Nfatc1	ENSMUST00000236711	protein_coding	4797		False
ENSMUSG00000033016	Nfatc1	ENSMUST00000035800	protein_coding	4505	tsl1	True
ENSMUSG00000113684	Gm48418	ENSMUST00000222419	processed_pseudogene	3808	tslNA	False
ENSMUSG00000040424	Hipk4	ENSMUST00000037134	protein_coding	2926	tsl1	True
ENSMUSG00000113602	Gm5653	ENSMUST00000223393	processed_pseudogene	1337	tslNA	False
ENSMUSG00000022820	Ndufb4	ENSMUST00000023514	protein_coding	971	tsl1	True
ENSMUSG00000104308	Gm36971	ENSMUST00000195244	TEC	378	tsl5	False
ENSMUSG00000113152	Gm48422	ENSMUST00000221687	lincRNA	2706	tsl1	True
ENSMUSG00000017418	Arl5b	ENSMUST00000239125	protein_coding	3608		False
ENSMUSG00000038298	Pdzk1	ENSMUST00000107069	protein_coding	2219	tsl1	True
ENSMUSG00000113208	Gm48421	ENSMUST00000222001	lincRNA	489	tsl3	False
ENSMUSG00000097937	Gm6967	ENSMUST00000182599	processed_pseudogene	1007	tslNA	False
ENSMUSG00000098007	Gm8614	ENSMUST00000182528	processed_pseudogene	978	tslNA	False
ENSMUSG00000107449	Gm19165	ENSMUST00000204453	processed_pseudogene	1982	tslNA	False
ENSMUSG00000102258	Gm38257	ENSMUST00000195881	TEC	2761	tslNA	False
ENSMUSG00000027797	Dclk1	ENSMUST00000054237	protein_coding	7847	tsl1	True
ENSMUSG00000107987	Gm43905	ENSMUST00000204516	processed_pseudogene	204	tslNA	False
ENSMUSG00000019877	Serinc1	ENSMUST00000020027	protein_coding	2880	tsl1	True
ENSMUSG00000046168	Kcnrg	ENSMUST00000051184	protein_coding	1766	tsl1 (assigned to previous version 8)	False
ENSMUSG00000027168	Pax6	ENSMUST00000153011	processed_transcript	654	tsl5	False
ENSMUSG00000022820	Ndufb4	ENSMUST00000135019	retained_intron	465	tsl2	False
ENSMUSG00000038298	Pdzk1	ENSMUST00000153256	nonsense_mediated_decay	2409	tsl1	True
ENSMUSG00000022820	Ndufb4	ENSMUST00000231881	retained_intron	933		False
ENSMUSG00000026276	Septin2	ENSMUST00000027495	protein_coding	3779	tsl1	True
ENSMUSG00000027168	Pax6	ENSMUST00000154302	retained_intron	2343	tsl3	False
ENSMUSG00000116529	Gm4600	ENSMUST00000231714	processed_pseudogene	571		False
ENSMUSG00000098088	Gm26916	ENSMUST00000183304	lincRNA	352	tsl5	False
ENSMUSG00000019877	Serinc1	ENSMUST00000169122	protein_coding	693	tsl3	False
ENSMUSG00000043060	Fscb	ENSMUST00000059833	protein_coding	3361	tslNA	False
ENSMUSG00000080783	Gm8250	ENSMUST00000117398	processed_pseudogene	774	tslNA	False
ENSMUSG00000038298	Pdzk1	ENSMUST00000128789	protein_coding	531	tsl2	False
ENSMUSG00000097997	Gm27017	ENSMUST00000183031	lincRNA	656	tsl3	False
ENSMUSG00000102151	Gm37472	ENSMUST00000192342	TEC	4052	tslNA	False
ENSMUSG00000019877	Serinc1	ENSMUST00000170062	nonsense_mediated_decay	596	tsl5	False
ENSMUSG00000056220	Pla2g4a	ENSMUST00000070200	protein_coding	2856	tsl1	True
ENSMUSG00000071068	Treml2	ENSMUST00000233092	protein_coding	2094		False
ENSMUSG00000027797	Dclk1	ENSMUST00000070418	protein_coding	7012	tsl5	False
ENSMUSG00000026276	Septin2	ENSMUST00000136182	protein_coding	512	tsl2	False
ENSMUSG00000091905	Dnajb6-ps	ENSMUST00000167639	processed_pseudogene	691	tslNA	False
ENSMUSG00000032850	Rnft2	ENSMUST00000121369	protein_coding	4431	tsl1	True
ENSMUSG00000054079	Utp18	ENSMUST00000066888	protein_coding	2613	tsl1	True
ENSMUSG00000106354	Gm42607	ENSMUST00000200221	TEC	3393	tslNA	False
ENSMUSG00000071068	Treml2	ENSMUST00000233602	processed_transcript	770		False
ENSMUSG00000056220	Pla2g4a	ENSMUST00000111926	protein_coding	2835	tsl1	True
ENSMUSG00000062376	Borcs7	ENSMUST00000074912	protein_coding	2176	tsl1	True
ENSMUSG00000019877	Serinc1	ENSMUST00000166997	retained_intron	2723	tsl1	True
ENSMUSG00000105302	Gm19817	ENSMUST00000199764	TEC	2132	tslNA	False
ENSMUSG00000026276	Septin2	ENSMUST00000131175	protein_coding	730	tsl5	False
ENSMUSG00000071068	Treml2	ENSMUST00000170941	protein_coding	3983	tsl1 (assigned to previous version 1)	False
ENSMUSG00000106651	Gm42608	ENSMUST00000197563	TEC	2018	tslNA	False
ENSMUSG00000032850	Rnft2	ENSMUST00000134281	retained_intron	775	tsl3	False
ENSMUSG00000036820	Amdhd2	ENSMUST00000132944	processed_transcript	422	tsl2	False
ENSMUSG00000042817	Flt3	ENSMUST00000110549	processed_transcript	3951	tsl1	True
