Target_genes	Elf4|Average	SRX2242847|Macrophages	SRX2242848|Macrophages	SRX2242849|Macrophages	SRX2242850|Macrophages	STRING
Marf1	301.250000	748	0	457	0	0
Gas7	301.000000	264	0	549	391	0
Myoz1	300.750000	249	0	608	346	0
Mtmr14	300.750000	873	162	0	168	0
Tctex1d4	300.500000	348	0	463	391	0
Oga	300.500000	710	135	357	0	0
Gm13288	300.500000	399	0	460	343	0
Gm13287	300.500000	399	0	460	343	0
Uck1	300.250000	613	115	294	179	0
Sipa1l3	300.250000	357	0	581	263	0
Nol11	300.250000	348	0	507	346	0
Ptpn23	300.000000	573	118	297	212	0
Mrpl44	300.000000	351	0	558	291	0
Spa17	299.750000	654	0	545	0	0
Siae	299.750000	654	0	545	0	0
Gnb1	299.750000	350	0	609	240	0
Dcxr	299.750000	732	0	467	0	0
Ccdc32	299.750000	316	0	657	226	0
Cbr2	299.750000	732	0	467	0	0
Zfp367	299.500000	658	0	540	0	0
Gpr146	299.500000	414	0	629	155	0
Zfp455	299.250000	317	0	605	275	0
Tmem39a	299.250000	1078	0	119	0	0
Fancl	299.250000	397	0	497	303	0
Dnase1l3	299.250000	296	0	575	326	0
Paf1	299.000000	306	0	613	277	0
Med29	299.000000	306	0	613	277	0
Ankrd29	299.000000	444	0	517	235	0
Zfp28	298.750000	515	0	418	262	0
Nutm1	298.750000	302	0	494	399	0
Nop10	298.750000	302	0	494	399	0
Fam13b	298.750000	293	0	576	326	0
Dnaaf2	298.750000	965	0	230	0	0
Tusc1	298.500000	674	0	520	0	0
Prps1	298.500000	312	0	627	255	0
Sirt4	298.250000	297	0	443	453	0
Tnfrsf26	298.000000	391	0	554	247	0
Tmigd1	298.000000	329	0	618	245	0
Alas1	298.000000	447	0	543	202	0
Bid	297.750000	337	0	532	322	0
Usp53	297.500000	338	0	541	311	0
Tigd5	297.500000	547	0	643	0	0
Mak	297.500000	302	0	516	372	0
Gm9949	297.500000	289	0	629	272	0
Ep300	297.500000	612	0	331	247	0
Eef1d	297.500000	547	0	643	0	0
Adrb2	297.500000	289	0	629	272	0
Sacm1l	297.250000	473	0	391	325	0
Ell	297.000000	323	0	444	421	0
Bbc3	297.000000	280	0	466	442	0
Vav2	296.750000	964	0	223	0	0
Tmem273	296.750000	341	0	597	249	0
Vps50	296.250000	197	0	490	498	0
Mob4	296.250000	347	0	576	262	0
Kbtbd2	296.250000	876	0	309	0	0
Hepacam2	296.250000	197	0	490	498	0
Pkm	296.000000	375	0	559	250	0
Klhl24	296.000000	307	0	654	223	0
Sema3b	295.750000	510	0	475	198	0
Pon3	295.500000	311	0	592	279	0
Rnpc3	295.250000	564	0	412	205	0
Pcif1	295.250000	330	0	565	286	0
Cep152	295.250000	986	0	195	0	0
Ywhaz	295.000000	398	0	523	259	0
Themis2	295.000000	281	0	508	391	0
Rab3a	295.000000	301	0	621	258	0
Hps6	295.000000	637	0	543	0	0
Armh3	295.000000	637	0	543	0	0
Adgre5	294.750000	382	0	521	276	0
Ube2n	294.500000	998	180	0	0	0
Mllt11	294.500000	363	0	535	280	0
Fbxo11	294.500000	362	0	530	286	0
Cdc42se1	294.500000	363	0	535	280	0
Btrc	294.500000	577	0	452	149	0
BC016579	294.500000	365	0	666	147	0
Ywhae	294.250000	788	0	389	0	0
Nudt13	294.250000	180	0	613	384	0
Tmem164	294.000000	261	0	585	330	0
Puf60	294.000000	676	183	317	0	0
Nfil3	294.000000	177	0	270	729	0
Hsf1	294.000000	1037	0	0	139	0
Folr2	294.000000	388	0	521	267	0
Cds1	294.000000	263	0	753	160	0
Bop1	294.000000	1037	0	0	139	0
Xpo4	293.750000	215	0	592	368	0
Anxa2	293.750000	330	0	670	175	0
Zfp654	293.500000	840	0	334	0	0
Ube2t	293.500000	573	0	516	85	0
Stom	293.500000	491	0	511	172	0
Cggbp1	293.500000	840	0	334	0	0
Tmco6	293.250000	499	0	428	246	0
Kcnj2	293.250000	356	0	626	191	0
Tlnrd1	293.000000	1172	0	0	0	0
Pira7	293.000000	310	0	712	150	0
Pira4	293.000000	310	0	712	150	0
Pira11	293.000000	310	0	712	150	0
Mettl9	293.000000	342	0	464	366	0
Impact	293.000000	318	0	411	443	0
Gm14548	293.000000	310	0	712	150	0
Ccnc	293.000000	398	0	486	288	0
Abcc1	293.000000	510	0	570	92	0
Txnrd1	292.750000	499	0	451	221	0
R3hcc1l	292.750000	875	0	296	0	0
Osbpl2	292.750000	474	0	494	203	0
Mob2	292.750000	316	0	631	224	0
Arhgap26	292.750000	707	0	464	0	0
Zfp438	292.500000	554	0	616	0	0
N4bp2l1	292.500000	360	0	485	325	0
Calml4	292.500000	407	0	655	108	0
Tgtp1	292.250000	327	0	504	338	0
Ly86	292.250000	280	0	561	328	0
Zfp148	292.000000	981	187	0	0	0
Neil2	292.000000	484	0	573	111	0
Oaz1	291.750000	296	0	551	320	0
Nagpa	291.750000	352	0	574	241	0
Tmem154	291.500000	444	0	565	157	0
Rwdd2a	291.500000	977	0	189	0	0
Pgm3	291.500000	977	0	189	0	0
Iqcc	291.500000	327	0	564	275	0
Gon4l	291.500000	324	0	512	330	0
Ccdc28b	291.500000	327	0	564	275	0
Pros1	291.250000	256	0	564	345	0
Klhl3	291.250000	362	0	583	220	0
Cd14	291.000000	227	0	460	477	0
Timm10b	290.750000	574	0	317	272	0
Eif1	290.750000	753	0	410	0	0
Cysltr1	290.750000	448	0	579	136	0
Arfip2	290.750000	574	0	317	272	0
Aftph	290.750000	321	104	459	279	0
Zfp108	290.500000	371	0	514	277	0
Eif2b2	290.500000	694	0	468	0	0
Pimreg	290.250000	323	0	586	252	0
Aipl1	290.250000	323	0	586	252	0
Saa3	290.000000	343	0	561	256	0
Prkx	290.000000	355	0	507	298	0
Nudt2	290.000000	398	0	440	322	0
Kif24	290.000000	398	0	440	322	0
Ctsc	290.000000	351	0	477	332	0
Arap3	290.000000	330	0	627	203	0
Trim27	289.500000	695	0	327	136	0
Las1l	289.500000	312	0	530	316	0
Calcoco1	289.500000	294	0	606	258	0
Tomm40l	289.250000	204	0	639	314	0
Map3k5	289.250000	378	0	462	317	0
Apoa2	289.250000	204	0	639	314	0
Snx17	289.000000	356	0	513	287	0
Rbm28	289.000000	258	0	635	263	0
Eif2b4	289.000000	356	0	513	287	0
Atg101	289.000000	813	0	343	0	0
Psmb7	288.750000	316	0	563	276	0
Gpr34	288.750000	384	0	614	157	0
Enpp1	288.750000	288	0	702	165	0
Synj2	288.500000	424	0	468	262	0
Psmb6	288.500000	180	0	405	569	0
Dglucy	288.500000	340	0	592	222	0
Tbc1d23	288.250000	390	0	636	127	0
Nono	288.250000	364	0	376	413	0
Rps15a	288.000000	287	0	640	225	0
Usf3	287.750000	428	0	501	222	0
Rbm25	287.750000	351	0	555	245	0
Mrps15	287.750000	532	0	415	204	0
Ints12	287.750000	236	0	458	457	0
Gstcd	287.750000	236	0	458	457	0
Arc	287.750000	285	0	678	188	0
Tuba1c	287.500000	447	0	418	285	0
Myadm	287.500000	280	0	527	343	0
Gm40193	287.500000	179	0	402	569	0
Chuk	287.500000	668	0	482	0	0
Psmg3	287.250000	287	0	471	391	0
Calhm6	287.250000	248	0	474	427	0
Htra4	287.000000	305	0	494	349	0
Gas2l1	287.000000	393	0	520	235	0
Eif2ak2	287.000000	205	0	411	532	0
Rpl11	286.750000	515	207	425	0	0
Olfr1509	286.750000	434	0	713	0	0
Usp49	286.500000	337	0	446	363	0
Slc26a6	286.500000	309	0	483	354	0
Dcp1b	286.500000	674	105	367	0	0
Cyfip1	286.500000	341	0	307	498	0
Cdkn1a	286.500000	320	0	610	216	0
Pcm1	286.250000	314	0	597	234	0
Esrra	286.250000	616	0	308	221	0
Catsperz	286.250000	616	0	308	221	0
Uqcrc2	286.000000	273	0	512	359	0
Tsnax	286.000000	760	0	265	119	0
Smim8	286.000000	905	0	239	0	0
Hmgb2	286.000000	243	0	651	250	0
Hax1	286.000000	360	0	450	334	0
Tmem19	285.750000	488	0	461	194	0
Rpl39	285.750000	187	0	513	443	0
Rab1b	285.750000	731	230	182	0	0
Gns	285.750000	346	0	509	288	0
Tex22	285.500000	628	0	514	0	0
Mynn	285.500000	320	0	600	222	0
Kifap3	285.500000	397	0	745	0	0
Actrt3	285.500000	320	0	600	222	0
Rrp8	285.250000	275	0	527	339	0
Pik3c2a	285.250000	249	0	585	307	0
Piezo1	285.250000	341	0	638	162	0
Klf2	285.250000	229	0	534	378	0
Ilk	285.250000	275	0	527	339	0
Ift74	285.250000	385	0	466	290	0
Tex2	285.000000	269	0	718	153	0
Phf24	285.000000	357	0	647	136	0
Cdc42ep4	285.000000	294	0	500	346	0
Arcn1	284.750000	661	0	240	238	0
Avl9	284.500000	913	225	0	0	0
Pygo2	284.250000	984	153	0	0	0
Lcorl	284.250000	648	0	320	169	0
Klhl9	284.250000	390	0	586	161	0
Etv3	284.250000	264	0	391	482	0
Adcy7	284.250000	368	0	461	308	0
Tox4	284.000000	349	0	497	290	0
Tbl1xr1	284.000000	402	0	518	216	0
Snx32	284.000000	530	0	394	212	0
Rab2b	284.000000	349	0	497	290	0
Pcyox1	284.000000	342	0	432	362	0
Metrn	284.000000	301	0	420	415	0
Antkmt	284.000000	301	0	420	415	0
Hdgf	283.750000	350	0	590	195	0
Clec7a	283.750000	322	0	542	271	0
Ppp2r5c	283.500000	266	0	537	331	0
Rab7	283.250000	745	0	388	0	0
Ostc	283.250000	331	0	481	321	0
Mthfd1l	283.250000	545	0	588	0	0
Rfpl4	283.000000	468	0	664	0	0
Chtop	283.000000	387	0	480	265	0
Gdf15	282.750000	288	0	497	346	0
Cfi	282.750000	0	0	1131	0	0
Blcap	282.750000	197	0	501	433	0
Sypl	282.500000	215	0	729	186	0
Sf3a3	282.500000	314	0	555	261	0
Jpt2	282.250000	399	0	550	180	0
B4galt6	282.250000	338	0	791	0	0
Tekt3	282.000000	364	0	613	151	0
Mzf1	281.750000	305	0	562	260	0
Gtpbp1	281.750000	368	0	466	293	0
Trim23	281.500000	323	0	455	348	0
Trappc13	281.500000	323	0	455	348	0
Tab1	281.500000	373	0	574	179	0
Srebf2	281.500000	411	0	449	266	0
Shld3	281.500000	323	0	455	348	0
Il18	281.250000	264	0	361	500	0
Bco2	281.250000	264	0	361	500	0
Steap4	281.000000	322	0	460	342	0
Mcm5	281.000000	246	0	577	301	0
Elof1	281.000000	287	0	500	337	0
Zfp961	280.750000	412	0	487	224	0
Xpr1	280.750000	551	0	406	166	0
Ndel1	280.750000	576	0	327	220	0
Lancl1	280.750000	476	0	440	207	0
Gtpbp2	280.750000	192	0	399	532	0
Aif1	280.750000	226	0	541	356	0
Rab29	280.500000	395	0	544	183	0
Larp1	280.500000	224	0	293	605	0
Gpr31b	280.250000	278	0	441	402	0
Fbxl19	280.250000	317	0	549	255	0
Erich4	280.250000	302	0	578	241	0
Dmac2	280.250000	302	0	578	241	0
Zfp251	280.000000	863	0	257	0	0
Setd4	280.000000	586	0	534	0	0
Psmg1	280.000000	696	0	424	0	0
Cbr1	280.000000	586	0	534	0	0
Slc1a4	279.500000	326	0	549	243	0
Rnf135	279.500000	477	0	386	255	0
Polr2d	279.500000	645	0	473	0	0
Pip5k1c	279.500000	357	0	504	257	0
Pcnp	279.250000	388	0	417	312	0
Rnd1	279.000000	299	0	498	319	0
Ndufs3	278.750000	299	0	495	321	0
Nadk	278.750000	328	0	565	222	0
Kbtbd4	278.750000	299	0	495	321	0
Ubald1	278.500000	338	0	621	155	0
Spsb2	278.250000	607	0	343	163	0
Phax	278.000000	493	0	421	198	0
Parl	278.000000	292	0	517	303	0
Otud4	278.000000	884	228	0	0	0
Olfr460	278.000000	330	0	465	317	0
Aldh7a1	278.000000	493	0	421	198	0
Znrf1	277.750000	152	0	381	578	0
Seh1l	277.750000	402	0	487	222	0
Med24	277.750000	210	0	602	299	0
Denr	277.750000	229	0	439	443	0
Riiad1	277.250000	235	0	509	365	0
Rabep2	277.250000	1008	101	0	0	0
Gng10	277.250000	258	0	511	340	0
Exosc10	277.250000	907	0	202	0	0
Celf3	277.250000	235	0	509	365	0
St7	276.750000	248	0	494	365	0
Fam189b	276.750000	229	0	666	212	0
4931428F04Rik	276.750000	543	0	564	0	0
Zbtb7b	276.500000	422	0	383	301	0
Morf4l2	276.500000	515	0	431	160	0
Ccr1l1	276.500000	299	0	650	157	0
Usp16	276.250000	668	0	437	0	0
Tagap	276.250000	232	0	505	368	0
Prps1l3	276.250000	875	0	230	0	0
Mipol1	276.250000	875	0	230	0	0
Loxl3	276.250000	721	173	211	0	0
Dok1	276.250000	721	173	211	0	0
Tmem185b	276.000000	872	232	0	0	0
Prdx1	276.000000	226	0	526	352	0
Luc7l	276.000000	327	0	472	305	0
Rps23	275.750000	345	0	483	275	0
Lin7c	275.750000	418	0	464	221	0
B3gnt8	275.750000	405	0	698	0	0
Zfp667	275.500000	218	0	551	333	0
Specc1	275.500000	280	0	375	447	0
Srrd	275.250000	218	0	634	249	0
Hps4	275.250000	218	0	634	249	0
Dhx35	275.250000	809	0	292	0	0
Nop2	275.000000	583	0	517	0	0
Naa30	275.000000	891	209	0	0	0
Gm3604	275.000000	324	0	550	226	0
Arpin	275.000000	212	0	582	306	0
Prdx6	274.500000	295	0	604	199	0
Pigz	274.500000	353	0	583	162	0
P2rx4	274.250000	782	173	0	142	0
Msl2	274.250000	169	0	389	539	0
Ifit1bl1	274.250000	203	0	354	540	0
Dtwd2	274.250000	324	0	552	221	0
Trp53rka	274.000000	405	0	436	255	0
Gm13286	274.000000	238	0	475	383	0
Gm13283	274.000000	238	0	475	383	0
Ddx56	274.000000	258	0	495	343	0
Zfp541	273.750000	278	0	622	195	0
Slc44a2	273.750000	0	0	417	678	0
Lyl1	273.750000	469	0	626	0	0
Brf2	273.750000	267	0	470	358	0
Ap1m2	273.750000	0	0	417	678	0
Atp13a3	273.500000	260	0	661	173	0
Map3k3	273.250000	403	0	398	292	0
Mbnl2	272.750000	262	0	544	285	0
Hmgcr	272.750000	704	0	156	231	0
Chaf1b	272.750000	850	0	241	0	0
Zscan25	272.500000	570	0	235	285	0
Magt1	272.500000	300	0	481	309	0
Cox7b	272.500000	300	0	481	309	0
Chd3	272.500000	355	0	576	159	0
Txlng	272.250000	322	0	509	258	0
Phyhd1	272.000000	379	0	526	183	0
Parp16	272.000000	308	0	456	324	0
Gmfb	271.750000	819	0	268	0	0
Ccdc142	271.500000	435	0	463	188	0
C1qtnf2	271.500000	420	0	666	0	0
Pacc1	271.250000	389	0	516	180	0
Appl2	271.250000	581	0	284	220	0
Vim	271.000000	305	0	532	247	0
Trim21	271.000000	282	0	475	327	0
Gas2l3	271.000000	275	0	471	338	0
Clec4a3	271.000000	267	0	688	129	0
Postn	270.750000	286	0	440	357	0
Ncaph	270.750000	260	0	556	267	0
Tspan1	270.500000	429	0	432	221	0
Tet3	270.500000	231	0	597	254	0
Smpd1	270.500000	520	0	562	0	0
Nlrp3	270.500000	425	0	417	240	0
Gm13279	270.500000	316	0	436	330	0
Gm13278	270.500000	316	0	436	330	0
Gm13275	270.500000	316	0	436	330	0
Evi5l	270.500000	135	0	629	318	0
Prr14l	270.250000	810	135	136	0	0
Pira2	270.250000	260	0	598	223	0
Mtf1	270.250000	535	0	546	0	0
Atrnl1	270.250000	198	0	435	448	0
Tor3a	270.000000	957	0	123	0	0
Ruvbl2	270.000000	260	0	495	325	0
Gys1	270.000000	260	0	495	325	0
Ubtf	269.750000	317	0	488	274	0
Rassf3	269.750000	268	0	420	391	0
Ralgapb	269.750000	827	0	252	0	0
Slc35f6	269.500000	354	0	523	201	0
Osbpl3	269.500000	325	0	448	305	0
Nos2	269.500000	0	0	148	930	0
Laptm4a	269.500000	343	0	540	195	0
Zdhhc16	269.250000	415	0	451	211	0
Wnt5b	269.250000	287	0	468	322	0
Ptk2b	269.250000	442	0	446	189	0
Ncaph2	269.250000	468	0	363	246	0
Lmf2	269.250000	468	0	363	246	0
Hspa1b	269.250000	278	0	498	301	0
Exosc1	269.250000	415	0	451	211	0
Thbs3	269.000000	528	0	368	180	0
Srp14	269.000000	721	0	355	0	0
Setdb1	269.000000	387	0	329	360	0
Mtx1	269.000000	528	0	368	180	0
Gm13276	269.000000	301	0	416	359	0
Trim41	268.750000	695	168	212	0	0
Fmo5	268.750000	351	0	724	0	0
Cpeb3	268.750000	259	0	518	298	0
Anks3	268.750000	863	212	0	0	0
4930451G09Rik	268.750000	863	212	0	0	0
Wdr4	268.500000	766	153	155	0	0
Rsrc2	268.500000	255	0	484	335	0
Kntc1	268.500000	255	0	484	335	0
4930404N11Rik	268.500000	294	0	652	128	0
Oscar	268.250000	223	0	524	326	0
Ndufa3	268.250000	223	0	524	326	0
Atp6v0d1	268.250000	407	0	431	235	0
Agrp	268.250000	407	0	431	235	0
Adipor1	268.250000	246	0	515	312	0
Spata5	268.000000	364	0	465	243	0
Nudt6	268.000000	364	0	465	243	0
Endov	268.000000	554	0	518	0	0
Tm4sf19	267.750000	304	0	464	303	0
Sidt2	267.750000	246	0	452	373	0
Mob3a	267.750000	382	0	497	192	0
Izumo4	267.750000	382	0	497	192	0
Inpp4a	267.750000	226	0	476	369	0
Commd1	267.750000	526	0	356	189	0
Mlh1	267.500000	221	0	565	284	0
Epm2aip1	267.500000	221	0	565	284	0
Clec4b2	267.500000	305	0	551	214	0
Meis2	267.250000	217	0	536	316	0
Ints11	267.250000	383	0	475	211	0
Gm13271	267.250000	223	0	463	383	0
Cptp	267.250000	383	0	475	211	0
Zfp7	267.000000	427	0	406	235	0
Slc35e1	267.000000	1068	0	0	0	0
Filip1l	267.000000	294	0	481	293	0
Zfp36l2	266.750000	250	0	512	305	0
Fkbp1a	266.750000	610	0	262	195	0
Scrt2	266.500000	270	0	541	255	0
Pex7	266.500000	401	0	458	207	0
Ifi204	266.500000	177	0	529	360	0
Elovl1	266.250000	783	113	169	0	0
Eif5a2	266.000000	667	0	397	0	0
Ddhd1	266.000000	325	0	411	328	0
Taco1	265.750000	262	0	522	279	0
Lmbr1	265.750000	258	0	507	298	0
Med13l	265.500000	267	0	451	344	0
Washc2	265.250000	178	0	557	326	0
Sqor	265.250000	201	0	479	381	0
Pola1	265.250000	1061	0	0	0	0
Cd74	265.250000	324	0	541	196	0
Stk35	265.000000	310	0	450	300	0
Lrrc57	265.000000	797	0	263	0	0
Haus2	265.000000	797	0	263	0	0
Capns1	265.000000	154	0	498	408	0
Zbtb43	264.750000	556	0	503	0	0
Pkn3	264.750000	771	0	288	0	0
Pde4b	264.750000	246	0	356	457	0
Dtx3	264.750000	283	0	515	261	0
Arhgef25	264.750000	283	0	515	261	0
Zfp773	264.500000	339	0	512	207	0
Serinc3	264.500000	413	0	393	252	0
Cdk20	264.250000	297	0	570	190	0
Tmem143	264.000000	410	0	646	0	0
Tmem139	264.000000	403	0	478	175	0
Syngr4	264.000000	410	0	646	0	0
Sec22b	264.000000	279	0	494	283	0
Pcbp1	264.000000	361	0	464	231	0
Casp2	264.000000	403	0	478	175	0
Ipmk	263.750000	404	0	439	212	0
Cisd1	263.750000	404	0	439	212	0
Zfpm1	263.500000	701	0	353	0	0
C77080	263.500000	271	0	613	170	0
Spryd3	263.250000	1053	0	0	0	0
S100a10	263.250000	235	0	561	257	0
Kmt2e	263.250000	352	0	533	168	0
Sh3bgrl3	263.000000	325	0	210	517	0
Actl6a	263.000000	761	118	173	0	0
Scml4	262.750000	208	0	506	337	0
Gm13272	262.750000	276	0	416	359	0
Scpep1	262.500000	365	0	534	151	0
Mrpl17	262.500000	429	0	356	265	0
Eif3j2	262.500000	234	0	533	283	0
Eif3j1	262.500000	234	0	533	283	0
Zbtb17	262.000000	1048	0	0	0	0
Srpk2	262.000000	159	0	614	275	0
Snrpd1	262.000000	919	0	129	0	0
Serhl	262.000000	454	0	594	0	0
Septin2	262.000000	471	136	441	0	0
Kif16b	262.000000	1048	0	0	0	0
Hdlbp	262.000000	471	136	441	0	0
Ddost	262.000000	645	144	259	0	0
Scd2	261.750000	368	0	351	328	0
Myh9	261.750000	487	0	341	219	0
Tpt1	261.500000	684	0	362	0	0
Tmem86a	261.500000	0	0	847	199	0
Psmc1	261.500000	261	0	415	370	0
Ppcdc	261.250000	332	0	393	320	0
Ccne1	261.250000	528	0	301	216	0
Rgp1	261.000000	732	0	192	120	0
Krtcap3	261.000000	197	0	255	592	0
Gba2	261.000000	732	0	192	120	0
Atp5j2	261.000000	375	0	430	239	0
Pkib	260.750000	406	0	637	0	0
Heatr5b	260.750000	697	0	346	0	0
Gpatch11	260.750000	697	0	346	0	0
Ezh1	260.750000	427	0	365	251	0
Btbd2	260.750000	305	0	495	243	0
Ung	260.500000	569	0	303	170	0
Pwwp3a	260.500000	200	0	475	367	0
H2-M5	260.500000	380	0	662	0	0
Alkbh2	260.500000	569	0	303	170	0
Slc30a9	260.250000	768	0	273	0	0
Rpusd1	260.000000	304	0	481	255	0
Cop1	260.000000	348	0	410	282	0
Chtf18	260.000000	304	0	481	255	0
Nol10	259.750000	388	0	359	292	0
Clasp2	259.500000	367	0	481	190	0
Cmklr1	259.250000	289	0	498	250	0
Zfp426	258.750000	428	0	477	130	0
Slc31a2	258.500000	287	0	364	383	0
Cnnm3	258.500000	261	0	546	227	0
Abr	258.500000	607	0	249	178	0
Zfp113	258.250000	267	0	505	261	0
Rab19	258.250000	239	0	500	294	0
Stx4a	258.000000	364	0	439	229	0
Zfp947	257.750000	370	0	523	138	0
Utp14a	257.750000	187	0	406	438	0
Gtf2h3	257.750000	667	144	220	0	0
Eif2b1	257.750000	667	144	220	0	0
Cotl1	257.750000	305	0	404	322	0
Aar2	257.750000	257	0	481	293	0
Uba1	257.500000	349	0	375	306	0
Trnau1ap	257.250000	735	171	123	0	0
Tuft1	257.000000	511	0	517	0	0
Ppp1cb	257.000000	413	0	373	242	0
Gna14	257.000000	238	0	509	281	0
Ccdc171	257.000000	665	0	363	0	0
Vcan	256.750000	251	0	287	489	0
Tpd52	256.750000	247	0	453	327	0
Suclg1	256.750000	169	0	512	346	0
Serpinb12	256.750000	414	0	401	212	0
Kdm3b	256.750000	355	0	360	312	0
Gsdmd	256.750000	334	0	369	324	0
Swi5	256.500000	515	0	511	0	0
Srek1ip1	256.500000	155	0	441	430	0
Slc16a6	256.500000	649	0	377	0	0
Golga2	256.500000	515	0	511	0	0
Cwc27	256.500000	155	0	441	430	0
Zscan21	256.250000	354	0	445	226	0
Syt11	256.000000	224	0	397	403	0
Phf11b	256.000000	192	0	271	561	0
Dctn6	256.000000	244	0	574	206	0
Tmem29	255.750000	323	0	416	284	0
Ptprc	255.750000	222	0	429	372	0
Csnk1a1	255.500000	687	125	210	0	0
Gtf2e2	255.250000	1021	0	0	0	0
Eef2kmt	255.250000	448	0	359	214	0
Cdk5rap2	255.250000	434	0	587	0	0
Zfp109	255.000000	307	0	551	162	0
Rpp38	255.000000	351	0	383	286	0
Ptpn18	255.000000	250	0	570	200	0
Fgfbp3	255.000000	262	0	533	225	0
Alg1	255.000000	614	171	235	0	0
Acbd7	255.000000	351	0	383	286	0
Wdr18	254.750000	336	0	683	0	0
S100a13	254.750000	274	0	480	265	0
S100a1	254.750000	274	0	480	265	0
Mrpl12	254.750000	330	0	415	274	0
Cep112	254.750000	394	0	625	0	0
Urgcp	254.500000	246	0	603	169	0
Mindy2	254.500000	553	0	465	0	0
Hdac1	254.500000	893	125	0	0	0
Atic	254.500000	1018	0	0	0	0
Nap1l4	254.250000	326	0	451	240	0
Arl2bp	254.000000	238	0	475	303	0
Rap2b	253.750000	230	0	545	240	0
Prkaca	253.750000	329	0	454	232	0
Efcab8	253.750000	264	0	552	199	0
Zfp184	253.500000	199	0	482	333	0
Atp5e	253.500000	803	0	211	0	0
Snx33	253.250000	846	0	167	0	0
Per2	253.250000	768	0	245	0	0
Sting1	253.000000	237	0	448	327	0
Smdt1	253.000000	246	0	447	319	0
Fdft1	253.000000	284	0	462	266	0
Dnajc10	252.750000	354	0	440	217	0
Fus	252.500000	508	0	502	0	0
Flcn	252.500000	309	0	563	138	0
Cst3	252.500000	215	0	491	304	0
Cops8	252.500000	371	0	424	215	0
Aph1c	252.250000	257	0	423	329	0
Tmem72	252.000000	296	0	549	163	0
Pecam1	252.000000	170	0	303	535	0
Msl3	252.000000	568	0	214	226	0
Cd244a	252.000000	314	0	524	170	0
Aldoart2	252.000000	272	0	337	399	0
Slc25a53	251.750000	248	0	484	275	0
Tstd3	251.250000	327	0	417	261	0
Tst	251.250000	212	0	542	251	0
Pdcd6ip	251.250000	737	0	146	122	0
Mpst	251.250000	212	0	542	251	0
Sycp2l	251.000000	217	0	624	163	0
Rab5b	251.000000	169	0	577	258	0
Lair1	251.000000	146	0	437	421	0
Eif2s3x	251.000000	140	0	559	305	0
Ctss	251.000000	407	0	361	236	0
Snx12	250.750000	362	0	366	275	0
Anxa11	250.750000	340	0	401	262	0
Ypel5	250.500000	271	0	521	210	0
Tmem79	250.500000	204	0	335	463	0
Smg5	250.500000	204	0	335	463	0
Higd1a	250.500000	387	0	460	155	0
Mief2	250.250000	301	0	457	243	0
Kif18b	250.250000	405	0	444	152	0
H2-DMa	250.250000	210	0	384	407	0
Gpr84	250.250000	209	0	380	412	0
Flii	250.250000	301	0	457	243	0
Brd2	250.250000	210	0	384	407	0
Zc3h6	250.000000	301	0	481	218	0
Yeats4	250.000000	872	128	0	0	0
Vps28	250.000000	296	0	490	214	0
Lrrc25	250.000000	299	0	400	301	0
Igflr1	250.000000	271	0	451	278	0
Ssbp4	249.750000	843	0	156	0	0
Ifnz	249.750000	224	0	416	359	0
Spin1	249.500000	419	0	579	0	0
Dusp23	249.500000	458	0	418	122	0
Rhobtb1	249.000000	324	0	518	154	0
Map2k7	249.000000	843	0	153	0	0
Bcl2a1a	249.000000	255	0	339	402	0
A930033H14Rik	249.000000	324	0	518	154	0
Tas2r143	248.750000	308	0	291	396	0
Prps2	248.750000	340	0	429	226	0
Nucb2	248.750000	223	0	542	230	0
Mef2d	248.750000	296	0	514	185	0
Me2	248.750000	810	0	185	0	0
Cercam	248.750000	263	0	487	245	0
Cdc5l	248.750000	339	0	440	216	0
Sult2b1	248.500000	389	0	605	0	0
Rhbdl1	248.500000	746	248	0	0	0
Rhbdd2	248.500000	731	0	263	0	0
Hspb7	248.500000	266	0	442	286	0
Emb	248.500000	254	0	464	276	0
Clec10a	248.500000	339	0	536	119	0
Clcnkb	248.500000	266	0	442	286	0
2810021J22Rik	248.250000	285	0	419	289	0
Xpnpep3	248.000000	618	146	228	0	0
St13	248.000000	618	146	228	0	0
Rps6ka5	248.000000	247	0	453	292	0
Hsd17b1	248.000000	396	0	352	244	0
Ttc32	247.750000	239	0	549	203	0
Il17ra	247.750000	587	0	404	0	0
Snrpd3	247.500000	156	0	541	293	0
Gucd1	247.500000	156	0	541	293	0
Bcl3	247.500000	316	0	438	236	0
Smc2	247.250000	245	0	528	216	0
Nepro	247.250000	989	0	0	0	0
Znrd1as	247.000000	205	0	444	339	0
Stx16	247.000000	335	0	366	287	0
Cep70	247.000000	643	0	345	0	0
Traip	246.750000	195	0	572	220	0
Slc19a2	246.750000	255	0	438	294	0
Praf2	246.750000	227	0	572	188	0
Nnt	246.750000	822	0	165	0	0
Tbata	246.500000	392	0	594	0	0
Syk	246.250000	398	0	377	210	0
Slc49a4	246.250000	478	0	297	210	0
Rilpl2	246.250000	224	0	305	456	0
Osbpl5	246.250000	327	0	332	326	0
Fra10ac1	246.250000	471	0	279	235	0
Sh3tc1	246.000000	400	0	404	180	0
Rapgef2	246.000000	367	0	380	237	0
Fam161a	246.000000	262	0	531	191	0
Cnot1	246.000000	277	0	405	302	0
Psmd14	245.750000	378	0	384	221	0
Ndufs4	245.750000	272	0	408	303	0
